"","Year","Region","Location","Area","Site","Latitude","Longitude","CaptureDate","CaptureTime","Species","Bander","Scribe","BandSize","MetalIn","FlagColorIn","FlagCodeIn","UpperLeftIn","LowerLeftIn","UpperRightIn","LowerRightIn","MetalOut","FlagColorOut","FlagCodeOut","UpperLeftOut","LowerLeftOut","UpperRightOut","LowerRightOut","TrackerType1","TrackerStatus1","TrackerID1","TrackerType2","TrackerStatus2","TrackerID2","Disposition","Status","Condition","AgeID","HowAged","FieldSex","CHDSex","HowSex","Culmen","CulmenDepth","CulmenWidth","NaresTip","TotalHead","TarsusDiagonal","Wing","p10","p10Exposed","Fat","Weight","CaptureMethod","NestBroodID","ChickAgeType","ChickHatchDate","ChickAge","FeatherCollected","FeatherType","Blood","BloodQuantity","BloodUse","OtherTests","comments.Tot.Tarsus.Covert.p10_length.Covert.p10_exposed.Weight.Cone_wt.RECAPBTWYR.RECAPWINYR.PHOTOS.MATE.MATE_ATTEND.BROOD_SIZE.REL_STATUS.ffm_p1.ffm_p2.ffm_p3.ffm_p4.ffm_p5.ffm_p6.ffm_p7.ffm_p8.ffm_p9.ffm_p10.ffm_s1.ffm_s2.ffm_s3.ffm_s4.ffm_s5.ffm_s6.ffm_s7.ffm_s8.ffm_s9.ffm_s10.tfm_1.tfm_2.tfm_3.tfm_4.tfm_5.tfm_6.bm_head.bm_neck.bm_back.bm_brst.bm_abd.blood_dna.blood_rna"
"326",2016,5,"NOME","TELLER RD","34 MI",64.82249,-166.03275,"6/20/2016","","REKN","JAJ","",2,"","","","",,"","","129231723","FEDG","1HE","FEDG","","O","M","RADIO","","","","","","1","319","7","AHY","PL","M","M","BO",34.7,,,25.8,64.1,33.5,167,,,0,108,"Mist","","","",,"N","","Y","","DNA, RNA","AISwabC","Listed as 1HE-brood||||||N|Y||||4|BAND/RELEASE||||||||||||||||||||||||||||||||Y|Y"
"327",2016,5,"NOME","TELLER RD","34 MI",64.81631,-165.94754,"6/20/2016","","REKN","JvG","",2,"","","","",,"","","123233870","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",11.2,,,9.1,31,26.1,,,0,,11.6,"Hand","1HJ","Known","6/20/2016",0,"","","","","","",""
"328",2016,5,"NOME","TELLER RD","34 MI",,,"6/20/2016","","REKN","JVG/LHD","",2,"129231726","","","",,"O","M","129231726","FEDG","1JJ","FEDG","","O","M","","","","","","","1","301","7","L","NF","U","","IC",16.2,,,12.2,39.1,26.2,,10.3,2.3,,29,"Hand","6UU","Known","6/14/2016",6,"","","","","","",""
"329",2016,5,"NOME","TELLER RD","34 MI",,,"6/20/2016","","REKN","JVG/LHD","",2,"129231727","","","",,"","M","129231727","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",17.5,,,11,37.8,26.7,,8.6,0,,28.3,"Hand","6UU","Known","6/14/2016",6,"","","","","","",""
"330",2016,5,"NOME","TELLER RD","34 MI",,,"6/20/2016","","REKN","JVG/LHD","",2,"129231728","","","",,"","M","129231728","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",15.3,,,11.8,38.8,27.2,,9.2,7,,27.9,"Hand","6UU","Known","6/14/2016",6,"","","","","","",""
"331",2016,5,"NOME","TELLER RD","34 MI",,,"6/20/2016","","REKN","JvG","",2,"","","","",,"","","upper.right.1HJ.brood","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",11.8,,,8.7,29.7,23.3,,,0,,13.9,"Hand","1HJ","Known","6/20/2016",0,"","","","","","","wet down (probably causing relatively high estimate for body mass)"
"332",2016,5,"NOME","TELLER RD","34 MI",64.81067,-165.95718,"6/21/2016","","REKN","LHD","",2,"","","","",,"","","129231725","FEDG","1HJ","FEDG","","O","M","RADIO","New","","","","","1","319","7","AHY","PL","M","","BO",35.6,,,27.2,62.9,33.7,168,,,3,122,"Mist","NRH_002 / 1HJ_brood","","",,"N","","Y","0","RNA","AISwabC","UNK nest ID, captured w/chick decoy, brood patch well developed, no brood|38.9|||||N|N|||||BAND/RELEASE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|Y"
"333",2016,5,"NOME","TELLER RD","34 MI",,,"6/21/2016","","REKN","JvG","",2,"123233870","","","",,"","M","123233870","FEDG","1JV","FEDG","","O","M","","","","","","","R","301","7","L","NF","U","M","IC",11.4,,,9,31.8,26.2,,3.1,0,,12.1,"Hand","1HJ","Known","6/20/2016",1,"","","","","","",""
"334",2016,5,"NOME","TELLER RD","34 MI",64.81631,-165.94754,"6/21/2016","","REKN","JvG","",2,"","","","",,"","","123233871","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",11.5,,,8.4,30.5,26.4,,2.4,0,,12.3,"Hand","1HJ","Known","6/20/2016",1,"","","","","","",""
"335",2016,5,"NOME","TELLER RD","34 MI",64.81402,-165.95152,"6/21/2016","","REKN","LHD","",2,"","","","",,"","","129231724","FEDG","1HH","FEDG","","O","M","RADIO","New","","","","","1","301","7","AHY","PL","U","","IC",36.9,,,27.6,67,33.7,174,,,1,128,"BowNet","","","",,"N","","N","0","","","UNK nest ID, Tail:N0N00N-R, N00000-L|38.6|||||N|N|||||BAND/RELEASE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|N|N"
"336",2016,5,"NOME","TELLER RD","37 MI",,,"6/21/2016","","REKN","CWW","",2,"129231733","","","",,"O","M","129231733","","","","","O","M","","","","","","","R","301","7","L","NF","U","","IC",12.9,,,9.4,35.7,28,,,0,,21,"Hand","6TM","Estimated_by_backdatefirstmeasurement","6/16/2016",5,"","","","","","",""
"337",2016,5,"NOME","TELLER RD","34 MI",,,"6/21/2016","","REKN","JvG","",2,"upper.right.1HJ.brood","","","",,"","M","upper.right.1HJ.brood","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",11.2,,,9.1,31.4,25.5,,1.9,0,,12.9,"Hand","1HJ","Known","6/20/2016",1,"","","","","","",""
"338",2016,5,"NOME","TELLER RD","34 MI",,,"6/22/2016","","REKN","JVG","",2,"129231726","FEDG","1JJ","FEDG",,"O","M","129231726","FEDG","1JJ","FEDG","","O","M","","","","","","","R","301","7","L","NF","U","","IC",18.1,,,13.3,40.5,26.4,,16.7,4.6,,36.8,"Hand","6UU","Known","6/14/2016",8,"N","","N","","","AISwabC",""
"339",2016,5,"NOME","TELLER RD","34 MI",64.82202,-166.04399,"6/22/2016","","REKN","JVG","",2,"","","","",,"","","129231727","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.6,,,,,,,,,,13.3,"Hand","6UU","Known","6/14/2016",1,"","","","","","",""
"340",2016,5,"NOME","TELLER RD","34 MI",,,"6/22/2016","","REKN","JVG","",2,"129231727","","","",,"","M","129231727","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",19,,,12.1,40.9,27.5,,14.5,3.2,,37,"Hand","6UU","Known","6/14/2016",8,"N","","N","","","AISwabC",""
"341",2016,5,"NOME","TELLER RD","34 MI",64.82202,-166.04399,"6/22/2016","","REKN","JVG","",2,"","","","",,"","","129231728","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.9,,,,,,,,,,13.6,"Hand","6UU","Known","6/14/2016",1,"","","","","","",""
"342",2016,5,"NOME","TELLER RD","34 MI",,,"6/22/2016","","REKN","JVG","",2,"129231728","","","",,"","M","129231728","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",18.9,,,12.6,41.1,27.4,,14.2,2.5,,34.9,"Hand","6UU","Known","6/14/2016",8,"N","","N","","","AISwabC",""
"343",2016,5,"NOME","TELLER RD","37 MI",64.84333,-166.082,"6/24/2016","","REKN","LHD","",2,"122274375","FELG","6TM","FELG",,"W","M","122274375","FELG","6TM","FELG","","W","M","","","","","","","R","319","7","ASY","PL","M","M","BO",37.5,,,28,66.1,34.7,173,,,1,109.7,"Mist","6TM_brood","","",,"N","","Y","","DNA, RNA","AISwabC","RNA ID:AK16_B002, AI ID: AK16_M059|39.3|||||Y|N||||1|BAND/RELEASE|||||||||||||||||||||||||||0|0|0|0|0|Y|Y"
"344",2016,5,"NOME","TELLER RD","Tombstone",64.94669,-166.2059,"6/24/2016","","REKN","CWW","",2,"","","","",,"","","129231729","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",20.6,,,14.8,44.5,28.5,,26.7,10,,58.5,"Hand","6HX","Estimated_by_p10","6/12/2016",11.44566357,"N","","N","","","","chick can't fly"
"345",2016,5,"NOME","TELLER RD","Tombstone",64.94669,-166.2059,"6/24/2016","","REKN","LHD","",2,"","","","",,"","","129231730","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",20.7,,,14,44,30.2,,26.4,7.4,,54,"Hand","6HX","Estimated_by_p10","6/12/2016",11.37244576,"N","","N","","","",""
"346",2016,5,"NOME","TELLER RD","Tombstone",64.94669,-166.2059,"6/24/2016","","REKN","LHD","",2,"","","","",,"","","129231731","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",20.2,,,13.6,44.3,29.8,,28.2,10.8,,50.4,"Hand","6HX","Estimated_by_p10","6/12/2016",11.80751241,"N","","N","","","",""
"347",2016,5,"NOME","TELLER RD","Tombstone",64.94669,-166.2059,"6/24/2016","","REKN","CWW","",2,"","","","",,"","","129231732","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",18.4,,,13.3,43.4,29.5,,27.6,9.8,,52.5,"Hand","6HX","Estimated_by_p10","6/12/2016",11.66358936,"N","","N","","","",""
"348",2016,5,"NOME","TELLER RD","37 MI",,,"6/24/2016","","REKN","CWW","",2,"129231733","","","",,"O","M","129231733","","","","","O","M","","","","","","","R","301","7","L","NF","U","","IC",17.3,,,12,40,29,,16.8,3.9,,35.1,"Hand","6TM","Estimated_by_p10","6/15/2016",8.80842657,"N","","N","","","AISwabC",""
"349",2016,5,"NOME","TELLER RD","34 MI",64.82443,-166.03893,"6/25/2016","","REKN","LHD","",2,"129231722","FEDG","1HC","FEDG",,"O","M","129231722","FEDG","1HC","FEDG","","O","M","","New","","","","","R","319","7","AHY","PL","M","M","BO",35.4,,,28.1,66.1,34.2,,,,0,100.5,"BowNet","NHSG_001 / 1HC_brood","","",,"N","","Y","","DNA, RNA","AISwabC","Nest ID: NHSG_001|38.8|||||N|N|FLAG|721||4?|BAND/RELEASE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|Y"
"350",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","JvG","",2,"123233870","FEDG","1JV","FEDG",,"O","M","123233870","FEDG","1JV","FEDG","","O","M","","","","","","","R","301","7","L","NF","U","M","IC",14.6,,,11.2,35.7,28,,6.8,2.3,,21,"Hand","1HJ","Known","6/20/2016",5,"","","","","","",""
"351",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","JvG","",2,"123233871","","","",,"O","M","123233871","","","","","O","M","","","","","","","R","301","7","L","NF","U","","IC",13.6,,,10,33.5,26.7,,5,2.8,,16.8,"Hand","1HJ","Known","6/20/2016",5,"","","","","","",""
"352",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","","",2,"129231726","FEDG","1JJ","FEDG",,"O","M","129231726","FEDG","1JJ","FEDG","","O","M","","","","","","","R","301","7","L","NF","U","","IC",18.9,,,14.1,43.2,28.2,,29.9,9.3,,49.1,"Hand","6UU","Known","6/14/2016",11,"","","","","","",""
"353",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","","",2,"129231727","","","",,"","M","129231727","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",20,,,13.8,44.1,28.8,,25.7,7.6,,48.3,"Hand","6UU","Known","6/14/2016",11,"","","","","","",""
"354",2016,5,"NOME","TELLER RD","34 MI",64.8253,-166.03957,"6/25/2016","","REKN","LHD","",2,"","","","",,"","","129231734","FEDG","1HK","FEDG","","O","M","","","","","","","1","301","7","AHY","PL","U","","IC",35.3,,,26.1,64,32.5,172,117.6,,1,113.2,"Mist","JVG_002 / 1HK_brood","","",,"N","","N","0","","","AI ID:AK16_M060|33.4|||||N|N||||1|BAND/RELEASE||||||||||||||||||||||||||||||||N|N"
"355",2016,5,"NOME","TELLER RD","34 MI",64.81035,-165.94844,"6/25/2016","","REKN","CWW","",2,"","","","",,"","","129231736","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",16.7,,,12.1,41.2,27.5,,15.5,5.4,,32.5,"Hand","1HL","Estimated_by_p10","6/16/2016",8.412680412,"","","","","","",""
"356",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","JvG","",2,"","","","",,"","","left.middle.blue.1HC.brood","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12.1,,,8.8,33.1,25.5,,2,0,,12.1,"Hand","1HC","Estimated_by_p10","6/23/2016",1.525369725,"","","","","","",""
"357",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","JvG","",2,"","","","",,"","","right.middle.blue.1HC.brood","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12.8,,,9.4,32.6,26.5,,4.5,0,,11.2,"Hand","1HC","Estimated_by_p10","6/21/2016",3.726774269,"","","","","","",""
"358",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","LHD","",2,"","","","",,"","","right.middle.red.1HC.brood","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.1,,,9.4,31.6,25.3,,0.6,0,,11.8,"Hand","1HC","Estimated_by_p10","6/26/2016",-1.053475904,"","","","","","",""
"359",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","JvG","",2,"","","","",,"","","upper.right.1HC.brood","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12.3,,,9.6,32.8,26.2,,3.6,0,,12,"Hand","1HC","Estimated_by_p10","6/21/2016",3.071734456,"","","","","","",""
"360",2016,5,"NOME","TELLER RD","34 MI",,,"6/25/2016","","REKN","JvG","",2,"upper.right.1HJ.brood","","","",,"","M","upper.right.1HJ.brood","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",12.2,,,9.2,32.8,24.9,,5,0,,11.6,"Hand","1HJ","Known","6/20/2016",5,"","","","","","","weak, small chick with a lot of poo hanging on its yolk channel (due to swapping or due to weighing this chick wet - consider excluding this chick from analysis?)"
"361",2016,5,"NOME","TELLER RD","34 MI",64.81035,-165.94844,"6/26/2016","","REKN","LHD","",2,"","","","",,"","","129231735","FEDG","1HL","FEDG","","O","M","RADIO","New","","","","","1","319","7","AHY","PL","U","F","IC",38.2,,,28,68,34.2,180,121,,0,113.7,"BowNet","1HL_brood","","",,"N","","Y","","DNA, RNA","AISwabC","Nest ID:JVG_002|37.4|||||N|N||717|||BAND/RELEASE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A|A|0|0|0|0|0|Y|Y"
"362",2016,5,"NOME","TELLER RD","34 MI",,,"6/26/2016","","REKN","JvG","",2,"129231736","","","",,"O","M","129231736","","","","","O","M","","","","","","","R","301","7","L","NF","U","","IC",16.8,,,11.8,41,26.9,,17.5,4.8,,37,"Hand","1HL","Estimated_by_p10","6/16/2016",9.015085321,"N","","N","","","AISwabC","chick can't fly yet"
"363",2016,5,"NOME","TELLER RD","37 MI",64.84956,-166.08739,"6/27/2016","","REKN","JVG","",2,"","","","",,"","","129231740","FEDG","1HN","FEDG","","O","M","","","","","","","1","319","7","AHY","PL","M","M","BO",34.1,,,24.8,62.8,33.1,174,,,2,126.9,"Mist","SGB_002 / 1HN_brood","","",,"N","","Y","","DNA, RNA","AISwabC","|39.1|||||N|N||||0|BAND/RELEASE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|Y"
"364",2016,5,"NOME","TELLER RD","Tombstone",64.93387,-166.20946,"6/27/2016","","REKN","LHD","",2,"123233952","FELG","6KT","FELG",,"GEO","M","123233952","FELG","6KT","FELG","","DB","M","GEO","Removed","","","","","R","301","7","ASY","PL","M","","BO",38.8,,,29.6,68.2,34,173,116.6,,3,128.4,"Mist","6KT_brood","","",,"N","","N","0","","","no pp|37.6|||||N|N|||||BAND/RELEASE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|N"
"365",2016,5,"NOME","TELLER RD","Tombstone",64.93387,-166.20946,"6/27/2016","","REKN","JVG","",2,"","","","",,"","","129231737","","","","","O","M","","","","","","","1","301","7","L","NF","U","F","IC",18.1,,,13.7,40.5,28.2,,14.2,2.8,,36.3,"Hand","6KT","Estimated_by_p10","6/19/2016",7.999124068,"","","","","","",""
"366",2016,5,"NOME","TELLER RD","37 MI",64.85583,-166.11882,"6/27/2016","","REKN","LHD","",2,"","","","",,"","","129231749","","","","","O","M","","","","","","","1","301","7","L","NF","U","F","IC",13.3,,,9.5,33.1,26.1,,0.8,0,,12.2,"Hand","1EV","Known","6/26/2016",1,"","","","","","",""
"367",2016,5,"NOME","TELLER RD","Tombstone",64.9375,-166.20416,"6/27/2016","","REKN","CWW","",2,"","","","",,"","","129231739","FEDG","1HM","FEDG","","O","M","","","","","","","1","319","7","","","U","M","IC",35.7,,,26.1,64.7,34,168,,,1,130.8,"Mist","CWLW_001 / 1HM_brood","","",,"N","","Y","","DNA, RNA","AISwabC","Orange band? VHF switched from KT fequency|37.6|||||N|N||||2|BAND/RELEASE||||||||||||||||||||||||||||||||Y|Y"
"368",2016,5,"NOME","TELLER RD","37 MI",64.85583,-166.11882,"6/27/2016","","REKN","LHD","",2,"","","","",,"","","129231748","","","","","O","M","","","","","","","1","301","7","L","NF","U","M","IC",12.8,,,9.4,32.5,25.2,,1.6,0,,12.6,"Hand","1EV","Known","6/26/2016",1,"","","","","","",""
"369",2016,5,"NOME","TELLER RD","37 MI",,,"6/27/2016","","REKN","CWW","",2,"129231733","","","",,"O","M","129231733","","","","","O","M","","","","","","","R","301","7","L","NF","U","","IC",20,,,13.5,43.6,31,,30.4,11.4,,45.8,"Hand","6TM","Estimated_by_p10","6/14/2016",12.32693134,"","","","","","",""
"370",2016,5,"NOME","TELLER RD","Tombstone",64.93387,-166.20946,"6/27/2016","","REKN","JVG","",2,"","","","",,"","","129231738","","","","","O","M","","","","","","","1","301","7","L","NF","U","","IC",18.5,,,14,42.6,28.6,,20.6,5.3,,40.6,"Hand","6KT","Estimated_by_p10","6/17/2016",9.885604605,"N","","N","","","",""
